Day,Start Time,End Time,Area,Floor,Prediction,Level,Predicted Max,Low Minutes,Medium Minutes,High Minutes,15min Predicted Counts
Tuesday,09:00,09:14,A Corridor,F2,Low,Low,28,15,0,0,"[22, 20, 19, 20, 25, 23, 26, 24, 23, 22, 20, 25, 26, 28, 27]"
Tuesday,09:00,09:14,"B (LT21,22)",F2,Low,Low,27,15,0,0,"[25, 24, 24, 24, 22, 23, 23, 22, 24, 25, 27, 27, 26, 26, 25]"
Tuesday,09:00,09:14,BC Walkway,F2,High,High,51,0,14,1,"[43, 44, 42, 40, 44, 46, 46, 47, 37, 39, 47, 45, 45, 51, 47]"
Tuesday,09:00,09:14,C,F2,Low,Low,26,15,0,0,"[24, 23, 22, 26, 26, 26, 23, 25, 25, 25, 24, 22, 21, 22, 23]"
Tuesday,09:00,09:14,CD Walkway,F2,Low,Low,29,15,0,0,"[22, 25, 24, 25, 24, 24, 25, 25, 27, 29, 28, 22, 22, 24, 26]"
Tuesday,09:00,09:14,D,F2,Medium,Medium,47,0,15,0,"[42, 41, 46, 47, 46, 39, 41, 46, 41, 44, 42, 44, 45, 44, 41]"
Tuesday,09:00,09:14,DE Walkway,F2,High,High,54,0,14,1,"[36, 35, 39, 36, 36, 40, 43, 43, 46, 48, 49, 42, 47, 49, 54]"
Tuesday,09:00,09:14,E,F2,Low,Low,19,15,0,0,"[17, 12, 13, 14, 16, 18, 19, 17, 15, 16, 15, 14, 10, 11, 9]"
Tuesday,09:00,09:14,Student Services,F2,High,High,55,0,12,3,"[55, 53, 52, 44, 43, 44, 42, 43, 43, 39, 47, 45, 49, 43, 39]"
Tuesday,09:00,09:14,Library,F2,Low,Low,20,15,0,0,"[15, 17, 13, 20, 18, 15, 10, 12, 10, 11, 10, 9, 12, 10, 15]"
Tuesday,09:15,09:29,Amphitheatre,F1,Medium,Medium,49,0,15,0,"[39, 44, 44, 46, 45, 48, 48, 49, 48, 38, 39, 39, 38, 37, 36]"
Tuesday,09:15,09:29,A Entrance,F1,Low,Low,30,13,2,0,"[30, 30, 27, 28, 25, 26, 27, 22, 24, 24, 24, 20, 21, 19, 18]"
Tuesday,09:15,09:29,A,F1,Low,Low,29,15,0,0,"[22, 22, 21, 20, 20, 21, 24, 29, 29, 28, 26, 25, 26, 27, 27]"
Tuesday,09:15,09:29,AB Walkway,F1,Medium,Medium,50,0,15,0,"[40, 46, 38, 43, 46, 45, 45, 45, 45, 48, 50, 49, 41, 49, 44]"
Tuesday,09:15,09:29,B,F1,Medium,Medium,49,0,15,0,"[37, 37, 46, 49, 43, 40, 40, 40, 48, 49, 40, 43, 44, 41, 46]"
Tuesday,09:15,09:29,BC Walkway,F1,High,High,53,0,14,1,"[49, 53, 43, 43, 42, 41, 47, 49, 40, 39, 43, 44, 47, 45, 43]"
Tuesday,09:15,09:29,C,F1,High,High,52,0,14,1,"[38, 47, 52, 48, 49, 43, 45, 49, 50, 48, 44, 47, 46, 46, 48]"
Tuesday,09:15,09:29,CD Walkway,F1,Low,Low,31,12,3,0,"[30, 23, 31, 24, 23, 24, 22, 29, 30, 28, 29, 22, 26, 24, 22]"
Tuesday,09:15,09:29,D,F1,Low,Low,30,14,1,0,"[23, 26, 29, 30, 27, 29, 23, 27, 28, 26, 25, 23, 23, 22, 24]"
Tuesday,09:15,09:29,DE Walkway,F1,Low,Low,30,13,2,0,"[28, 27, 29, 30, 27, 23, 29, 28, 28, 30, 26, 28, 28, 28, 21]"
Tuesday,09:15,09:29,E,F1,Low,Low,31,12,3,0,"[31, 31, 29, 30, 23, 20, 22, 23, 27, 22, 21, 20, 20, 27, 26]"
Tuesday,09:15,09:29,A Corridor,F2,Low,Low,28,15,0,0,"[25, 26, 27, 25, 28, 26, 28, 27, 28, 25, 26, 26, 25, 26, 25]"
Tuesday,09:15,09:29,"B (LT21,22)",F2,Low,Low,31,12,3,0,"[26, 26, 30, 25, 27, 31, 30, 28, 25, 24, 23, 27, 24, 26, 27]"
Tuesday,09:15,09:29,BC Walkway,F2,High,High,54,0,12,3,"[45, 47, 49, 49, 50, 45, 45, 45, 47, 48, 50, 54, 52, 51, 43]"
Tuesday,09:15,09:29,C,F2,Low,Low,28,15,0,0,"[25, 25, 22, 21, 20, 22, 23, 23, 24, 24, 23, 28, 24, 23, 27]"
Tuesday,09:15,09:29,CD Walkway,F2,Low,Low,30,12,3,0,"[30, 30, 30, 27, 25, 27, 24, 25, 23, 20, 24, 24, 29, 29, 24]"
Tuesday,09:15,09:29,D,F2,High,High,53,0,12,3,"[41, 42, 44, 42, 40, 42, 42, 50, 51, 48, 48, 39, 41, 53, 51]"
Tuesday,09:15,09:29,DE Walkway,F2,Medium,Medium,46,0,15,0,"[38, 38, 39, 41, 46, 44, 45, 46, 45, 45, 42, 38, 45, 40, 44]"
Tuesday,09:15,09:29,E,F2,Low,Low,18,15,0,0,"[9, 9, 10, 13, 16, 18, 18, 14, 15, 12, 11, 11, 13, 12, 13]"
Tuesday,09:15,09:29,Student Services,F2,High,High,54,0,12,3,"[42, 38, 45, 48, 45, 43, 46, 44, 44, 44, 51, 50, 46, 53, 54]"
Tuesday,09:15,09:29,Library,F2,Low,Low,21,15,0,0,"[20, 21, 17, 13, 8, 13, 16, 12, 13, 17, 13, 15, 11, 9, 8]"
Tuesday,09:30,09:44,Amphitheatre,F1,High,High,51,0,14,1,"[35, 34, 37, 37, 37, 37, 48, 51, 50, 50, 49, 46, 43, 43, 44]"
Tuesday,09:30,09:44,A Entrance,F1,Low,Low,31,11,4,0,"[28, 29, 31, 30, 30, 30, 20, 23, 22, 21, 22, 18, 24, 21, 23]"
Tuesday,09:30,09:44,A,F1,Low,Low,29,15,0,0,"[23, 21, 19, 23, 25, 23, 27, 29, 29, 27, 26, 26, 29, 28, 29]"
Tuesday,09:30,09:44,AB Walkway,F1,High,High,52,0,11,4,"[49, 52, 51, 50, 52, 52, 46, 45, 44, 44, 46, 47, 46, 47, 43]"
Tuesday,09:30,09:44,B,F1,High,High,53,0,12,3,"[44, 44, 48, 45, 47, 46, 53, 53, 52, 44, 44, 46, 44, 43, 49]"
Tuesday,09:30,09:44,BC Walkway,F1,High,High,52,0,11,4,"[42, 47, 47, 48, 50, 44, 45, 50, 49, 51, 48, 52, 52, 51, 42]"
Tuesday,09:30,09:44,C,F1,High,High,51,0,14,1,"[43, 37, 36, 36, 48, 41, 44, 46, 38, 38, 47, 45, 44, 44, 51]"
Tuesday,09:30,09:44,CD Walkway,F1,Low,Low,29,15,0,0,"[27, 26, 26, 26, 25, 22, 20, 26, 29, 27, 27, 26, 26, 25, 23]"
Tuesday,09:30,09:44,D,F1,Low,Low,29,15,0,0,"[28, 27, 25, 26, 28, 29, 29, 27, 23, 22, 23, 24, 26, 24, 24]"
Tuesday,09:30,09:44,DE Walkway,F1,Low,Low,31,11,4,0,"[31, 31, 31, 26, 25, 28, 30, 22, 22, 21, 21, 19, 24, 22, 21]"
Tuesday,09:30,09:44,E,F1,Low,Low,30,14,1,0,"[23, 25, 22, 29, 29, 27, 25, 24, 22, 23, 22, 26, 25, 30, 28]"
Tuesday,09:30,09:44,A Corridor,F2,Low,Low,29,15,0,0,"[28, 26, 28, 27, 28, 28, 29, 24, 22, 19, 21, 24, 22, 23, 25]"
Tuesday,09:30,09:44,"B (LT21,22)",F2,Low,Low,27,15,0,0,"[23, 22, 26, 27, 27, 24, 22, 21, 23, 27, 26, 26, 24, 24, 25]"
Tuesday,09:30,09:44,BC Walkway,F2,Medium,Medium,49,0,15,0,"[46, 48, 47, 44, 46, 44, 48, 44, 46, 49, 49, 49, 45, 42, 40]"
Tuesday,09:30,09:44,C,F2,Low,Low,29,15,0,0,"[21, 22, 22, 25, 19, 20, 22, 23, 23, 22, 22, 25, 26, 29, 27]"
Tuesday,09:30,09:44,CD Walkway,F2,Low,Low,29,15,0,0,"[22, 23, 27, 29, 29, 26, 23, 26, 28, 28, 28, 28, 26, 21, 24]"
Tuesday,09:30,09:44,D,F2,High,High,54,0,12,3,"[38, 51, 48, 54, 51, 50, 50, 45, 44, 46, 44, 47, 45, 44, 43]"
Tuesday,09:30,09:44,DE Walkway,F2,High,High,54,0,12,3,"[50, 51, 43, 41, 44, 46, 41, 45, 42, 43, 39, 37, 37, 52, 54]"
Tuesday,09:30,09:44,E,F2,Low,Low,16,15,0,0,"[10, 12, 14, 14, 14, 16, 13, 11, 12, 10, 10, 9, 9, 13, 14]"
Tuesday,09:30,09:44,Student Services,F2,Medium,Medium,50,0,15,0,"[48, 50, 46, 46, 43, 41, 42, 41, 43, 48, 47, 45, 49, 44, 46]"
Tuesday,09:30,09:44,Library,F2,Low,Low,18,15,0,0,"[15, 14, 14, 16, 18, 15, 15, 12, 10, 14, 11, 11, 11, 8, 7]"
Tuesday,09:45,09:59,Amphitheatre,F1,High,High,54,0,13,2,"[45, 49, 50, 52, 50, 42, 42, 41, 45, 45, 41, 48, 41, 46, 54]"
Tuesday,09:45,09:59,A Entrance,F1,Low,Low,32,11,4,0,"[27, 30, 29, 32, 30, 30, 29, 27, 24, 25, 27, 27, 27, 23, 24]"
Tuesday,09:45,09:59,A,F1,Low,Low,31,13,2,0,"[31, 30, 26, 23, 22, 24, 26, 26, 26, 28, 27, 25, 23, 26, 22]"
Tuesday,09:45,09:59,AB Walkway,F1,High,High,51,0,14,1,"[45, 43, 41, 43, 47, 46, 46, 49, 49, 48, 38, 38, 48, 51, 50]"
Tuesday,09:45,09:59,B,F1,High,High,51,0,14,1,"[40, 39, 37, 43, 44, 41, 41, 51, 48, 47, 39, 44, 40, 40, 42]"
Tuesday,09:45,09:59,BC Walkway,F1,Medium,Medium,50,0,15,0,"[50, 46, 47, 40, 44, 50, 43, 40, 43, 39, 44, 42, 39, 42, 47]"
Tuesday,09:45,09:59,C,F1,Medium,Medium,48,0,15,0,"[42, 46, 42, 40, 46, 44, 48, 48, 44, 41, 39, 44, 45, 45, 43]"
Tuesday,09:45,09:59,CD Walkway,F1,Low,Low,30,14,1,0,"[25, 25, 23, 26, 21, 23, 27, 27, 29, 30, 22, 27, 23, 23, 26]"
Tuesday,09:45,09:59,D,F1,Low,Low,27,15,0,0,"[21, 19, 22, 23, 24, 20, 22, 26, 25, 25, 26, 21, 21, 25, 27]"
Tuesday,09:45,09:59,DE Walkway,F1,Low,Low,30,14,1,0,"[24, 24, 25, 28, 26, 29, 23, 28, 26, 29, 30, 29, 29, 29, 29]"
Tuesday,09:45,09:59,E,F1,Low,Low,28,15,0,0,"[28, 25, 25, 25, 25, 23, 26, 28, 26, 24, 24, 27, 27, 28, 26]"
Tuesday,09:45,09:59,A Corridor,F2,Low,Low,29,15,0,0,"[29, 25, 25, 24, 25, 26, 27, 22, 21, 24, 24, 24, 25, 27, 25]"
Tuesday,09:45,09:59,"B (LT21,22)",F2,Low,Low,28,15,0,0,"[28, 22, 21, 22, 27, 27, 28, 26, 25, 26, 23, 20, 23, 24, 22]"
Tuesday,09:45,09:59,BC Walkway,F2,Medium,Medium,48,0,15,0,"[41, 41, 41, 43, 40, 40, 44, 43, 43, 42, 47, 48, 47, 45, 45]"
Tuesday,09:45,09:59,C,F2,Low,Low,30,14,1,0,"[26, 26, 28, 26, 27, 25, 22, 22, 20, 22, 20, 27, 29, 30, 27]"
Tuesday,09:45,09:59,CD Walkway,F2,Low,Low,30,13,2,0,"[28, 27, 29, 29, 27, 29, 30, 30, 29, 28, 26, 24, 26, 23, 24]"
Tuesday,09:45,09:59,D,F2,High,High,52,0,14,1,"[46, 45, 43, 43, 43, 47, 42, 41, 45, 52, 42, 45, 43, 46, 45]"
Tuesday,09:45,09:59,DE Walkway,F2,High,High,53,0,12,3,"[44, 52, 52, 53, 50, 45, 40, 43, 49, 49, 42, 43, 41, 46, 45]"
Tuesday,09:45,09:59,E,F2,Low,Low,19,15,0,0,"[14, 18, 18, 18, 17, 17, 18, 17, 10, 12, 19, 11, 13, 12, 14]"
Tuesday,09:45,09:59,Student Services,F2,Medium,Medium,50,0,15,0,"[44, 40, 37, 40, 50, 50, 49, 49, 45, 43, 44, 42, 41, 40, 39]"
Tuesday,09:45,09:59,Library,F2,Low,Low,19,15,0,0,"[8, 14, 17, 17, 19, 16, 10, 11, 12, 10, 9, 15, 14, 16, 18]"
Tuesday,10:00,10:14,Amphitheatre,F1,High,High,94,0,0,15,"[93, 84, 83, 92, 94, 86, 85, 77, 72, 81, 81, 81, 72, 78, 80]"
Tuesday,10:00,10:14,A Entrance,F1,Medium,Medium,42,0,15,0,"[42, 41, 36, 35, 36, 37, 38, 39, 38, 37, 37, 35, 37, 37, 38]"
Tuesday,10:00,10:14,A,F1,Medium,Medium,44,0,15,0,"[42, 35, 38, 38, 37, 35, 39, 41, 42, 43, 44, 40, 37, 43, 42]"
Tuesday,10:00,10:14,AB Walkway,F1,High,High,101,0,0,15,"[88, 79, 86, 81, 71, 95, 97, 101, 78, 67, 68, 97, 83, 70, 66]"
Tuesday,10:00,10:14,B,F1,High,High,90,0,0,15,"[78, 83, 84, 85, 84, 83, 90, 81, 87, 86, 88, 83, 89, 89, 74]"
Tuesday,10:00,10:14,BC Walkway,F1,High,High,105,0,0,15,"[78, 76, 92, 99, 104, 95, 105, 102, 83, 95, 87, 75, 77, 81, 78]"
Tuesday,10:00,10:14,C,F1,High,High,102,0,0,15,"[89, 99, 102, 95, 90, 99, 83, 86, 100, 79, 76, 71, 73, 82, 79]"
Tuesday,10:00,10:14,CD Walkway,F1,Medium,Medium,45,0,15,0,"[40, 41, 43, 44, 39, 39, 41, 45, 43, 37, 38, 39, 40, 38, 40]"
Tuesday,10:00,10:14,D,F1,Medium,Medium,42,0,15,0,"[40, 40, 41, 41, 41, 39, 40, 37, 38, 38, 36, 35, 42, 39, 38]"
Tuesday,10:00,10:14,DE Walkway,F1,Medium,Medium,40,0,15,0,"[38, 38, 38, 38, 38, 36, 35, 35, 40, 36, 36, 37, 38, 38, 36]"
Tuesday,10:00,10:14,E,F1,Medium,Medium,43,0,15,0,"[40, 40, 42, 35, 36, 37, 35, 35, 34, 35, 41, 42, 42, 42, 43]"
Tuesday,10:00,10:14,A Corridor,F2,Medium,Medium,44,0,15,0,"[39, 41, 41, 37, 40, 38, 38, 40, 40, 42, 42, 44, 42, 36, 41]"
Tuesday,10:00,10:14,"B (LT21,22)",F2,Medium,Medium,47,0,15,0,"[46, 47, 44, 45, 38, 37, 36, 35, 35, 36, 37, 36, 36, 39, 40]"
Tuesday,10:00,10:14,BC Walkway,F2,High,High,98,0,0,15,"[98, 92, 84, 83, 79, 77, 79, 89, 86, 83, 87, 89, 91, 82, 88]"
Tuesday,10:00,10:14,C,F2,Medium,Medium,43,0,15,0,"[43, 43, 43, 42, 36, 41, 40, 40, 41, 38, 40, 43, 42, 33, 36]"
Tuesday,10:00,10:14,CD Walkway,F2,Medium,Medium,46,0,15,0,"[45, 46, 45, 45, 45, 38, 35, 34, 36, 42, 44, 40, 44, 44, 43]"
Tuesday,10:00,10:14,D,F2,High,High,106,0,0,15,"[105, 106, 102, 94, 85, 82, 69, 71, 106, 105, 86, 98, 93, 88, 88]"
Tuesday,10:00,10:14,DE Walkway,F2,High,High,103,0,0,15,"[99, 97, 102, 103, 96, 90, 72, 76, 98, 101, 76, 68, 68, 77, 76]"
Tuesday,10:00,10:14,E,F2,Low,Low,19,15,0,0,"[9, 13, 15, 12, 14, 16, 10, 15, 12, 19, 16, 16, 15, 14, 11]"
Tuesday,10:00,10:14,Student Services,F2,High,High,101,0,0,15,"[98, 91, 83, 80, 101, 97, 101, 81, 92, 87, 83, 87, 94, 95, 93]"
Tuesday,10:00,10:14,Library,F2,Low,Low,21,15,0,0,"[21, 20, 19, 15, 13, 14, 18, 10, 14, 11, 6, 5, 10, 17, 15]"
Tuesday,10:15,10:29,Amphitheatre,F1,High,High,102,0,0,15,"[86, 70, 82, 81, 65, 75, 75, 72, 69, 91, 93, 97, 89, 102, 100]"
Tuesday,10:15,10:29,A Entrance,F1,Medium,Medium,43,0,15,0,"[38, 41, 39, 37, 42, 42, 43, 42, 42, 42, 36, 34, 38, 40, 37]"
Tuesday,10:15,10:29,A,F1,Medium,Medium,45,0,15,0,"[45, 44, 40, 41, 43, 44, 45, 40, 39, 38, 39, 39, 39, 39, 41]"
Tuesday,10:15,10:29,AB Walkway,F1,High,High,96,0,0,15,"[91, 78, 75, 68, 80, 96, 89, 96, 92, 85, 79, 85, 74, 73, 90]"
Tuesday,10:15,10:29,B,F1,High,High,102,0,0,15,"[98, 96, 93, 97, 102, 89, 79, 77, 81, 88, 86, 84, 90, 81, 70]"
Tuesday,10:15,10:29,BC Walkway,F1,High,High,90,0,0,15,"[90, 80, 82, 82, 85, 73, 73, 80, 82, 85, 82, 86, 76, 79, 77]"
Tuesday,10:15,10:29,C,F1,High,High,92,0,0,15,"[90, 90, 92, 86, 76, 81, 84, 90, 87, 80, 70, 92, 84, 86, 92]"
Tuesday,10:15,10:29,CD Walkway,F1,Medium,Medium,44,0,15,0,"[41, 41, 41, 42, 44, 43, 42, 41, 39, 42, 42, 35, 36, 38, 36]"
Tuesday,10:15,10:29,D,F1,Medium,Medium,46,0,15,0,"[46, 35, 35, 40, 38, 40, 38, 40, 41, 40, 42, 39, 42, 46, 45]"
Tuesday,10:15,10:29,DE Walkway,F1,Medium,Medium,45,0,15,0,"[39, 45, 37, 39, 39, 36, 37, 38, 41, 43, 43, 41, 41, 40, 41]"
Tuesday,10:15,10:29,E,F1,Medium,Medium,45,0,15,0,"[34, 36, 39, 44, 45, 42, 42, 43, 34, 34, 35, 37, 43, 42, 42]"
Tuesday,10:15,10:29,A Corridor,F2,Medium,Medium,41,0,15,0,"[36, 36, 36, 36, 39, 40, 37, 40, 40, 41, 40, 39, 40, 40, 34]"
Tuesday,10:15,10:29,"B (LT21,22)",F2,Medium,Medium,46,0,15,0,"[44, 44, 43, 37, 37, 36, 43, 42, 41, 40, 38, 40, 46, 44, 45]"
Tuesday,10:15,10:29,BC Walkway,F2,High,High,96,0,0,15,"[91, 96, 79, 85, 91, 79, 75, 74, 83, 89, 94, 93, 76, 65, 69]"
Tuesday,10:15,10:29,C,F2,Medium,Medium,41,0,15,0,"[34, 41, 36, 36, 36, 37, 40, 38, 39, 35, 39, 37, 37, 38, 35]"
Tuesday,10:15,10:29,CD Walkway,F2,Medium,Medium,47,0,15,0,"[46, 47, 38, 40, 40, 40, 39, 39, 40, 41, 44, 41, 41, 40, 38]"
Tuesday,10:15,10:29,D,F2,High,High,111,0,0,15,"[109, 97, 80, 82, 83, 77, 89, 107, 110, 111, 101, 100, 90, 98, 104]"
Tuesday,10:15,10:29,DE Walkway,F2,High,High,83,0,0,15,"[83, 78, 73, 73, 66, 67, 71, 67, 63, 64, 77, 75, 75, 74, 73]"
Tuesday,10:15,10:29,E,F2,Low,Low,19,15,0,0,"[14, 16, 15, 17, 19, 16, 15, 18, 18, 19, 18, 19, 18, 17, 13]"
Tuesday,10:15,10:29,Student Services,F2,High,High,99,0,0,15,"[96, 92, 84, 85, 76, 71, 74, 71, 73, 86, 87, 89, 85, 96, 99]"
Tuesday,10:15,10:29,Library,F2,Low,Low,17,15,0,0,"[14, 15, 9, 8, 10, 12, 10, 10, 9, 12, 15, 17, 12, 14, 14]"
Tuesday,10:30,10:44,Amphitheatre,F1,High,High,97,0,0,15,"[93, 97, 94, 78, 75, 71, 85, 74, 75, 77, 81, 83, 86, 86, 90]"
Tuesday,10:30,10:44,A Entrance,F1,Medium,Medium,42,0,15,0,"[39, 41, 41, 37, 36, 41, 42, 42, 37, 36, 36, 35, 37, 37, 37]"
Tuesday,10:30,10:44,A,F1,Medium,Medium,44,0,15,0,"[38, 43, 37, 39, 43, 44, 40, 41, 41, 37, 38, 36, 37, 38, 36]"
Tuesday,10:30,10:44,AB Walkway,F1,High,High,95,0,0,15,"[78, 74, 70, 76, 84, 88, 88, 69, 70, 71, 94, 95, 83, 92, 92]"
Tuesday,10:30,10:44,B,F1,High,High,92,0,0,15,"[75, 78, 78, 72, 68, 72, 76, 73, 66, 66, 79, 81, 92, 86, 81]"
Tuesday,10:30,10:44,BC Walkway,F1,High,High,101,0,0,15,"[76, 69, 71, 74, 71, 71, 80, 80, 82, 80, 88, 89, 101, 101, 94]"
Tuesday,10:30,10:44,C,F1,High,High,101,0,0,15,"[66, 87, 101, 96, 85, 83, 79, 84, 86, 80, 82, 85, 97, 95, 82]"
Tuesday,10:30,10:44,CD Walkway,F1,Medium,Medium,42,0,15,0,"[40, 41, 39, 37, 38, 39, 40, 39, 39, 38, 39, 42, 42, 40, 40]"
Tuesday,10:30,10:44,D,F1,Medium,Medium,45,0,15,0,"[42, 44, 37, 37, 40, 43, 37, 38, 37, 39, 41, 39, 38, 45, 45]"
Tuesday,10:30,10:44,DE Walkway,F1,Medium,Medium,44,0,15,0,"[40, 40, 42, 42, 40, 42, 44, 41, 43, 43, 42, 41, 43, 38, 39]"
Tuesday,10:30,10:44,E,F1,Medium,Medium,44,0,15,0,"[38, 43, 37, 40, 38, 41, 40, 38, 38, 37, 41, 40, 44, 44, 41]"
Tuesday,10:30,10:44,A Corridor,F2,Medium,Medium,43,0,15,0,"[34, 35, 34, 33, 33, 34, 42, 40, 37, 36, 39, 39, 40, 43, 40]"
Tuesday,10:30,10:44,"B (LT21,22)",F2,Medium,Medium,44,0,15,0,"[36, 35, 38, 39, 38, 38, 36, 37, 42, 43, 43, 44, 44, 42, 41]"
Tuesday,10:30,10:44,BC Walkway,F2,High,High,96,0,0,15,"[92, 96, 82, 84, 79, 85, 78, 71, 64, 78, 76, 69, 90, 95, 90]"
Tuesday,10:30,10:44,C,F2,Medium,Medium,47,0,15,0,"[38, 36, 37, 37, 40, 47, 42, 41, 42, 42, 39, 43, 41, 35, 35]"
Tuesday,10:30,10:44,CD Walkway,F2,Medium,Medium,44,0,15,0,"[37, 39, 41, 40, 39, 40, 39, 38, 40, 41, 44, 38, 42, 43, 34]"
Tuesday,10:30,10:44,D,F2,High,High,98,0,0,15,"[87, 86, 90, 93, 87, 95, 98, 94, 72, 83, 84, 81, 80, 93, 75]"
Tuesday,10:30,10:44,DE Walkway,F2,High,High,105,0,0,15,"[80, 89, 90, 95, 92, 94, 83, 85, 72, 76, 77, 81, 100, 105, 99]"
Tuesday,10:30,10:44,E,F2,Low,Low,19,15,0,0,"[12, 10, 10, 11, 11, 16, 17, 18, 18, 13, 16, 15, 16, 18, 19]"
Tuesday,10:30,10:44,Student Services,F2,High,High,99,0,0,15,"[99, 96, 96, 87, 83, 78, 70, 66, 66, 81, 77, 80, 79, 86, 95]"
Tuesday,10:30,10:44,Library,F2,Low,Low,20,15,0,0,"[14, 17, 16, 16, 13, 17, 19, 15, 14, 14, 14, 15, 18, 14, 20]"
Tuesday,10:45,10:59,Amphitheatre,F1,High,High,93,0,0,15,"[88, 85, 76, 81, 86, 83, 77, 77, 85, 93, 88, 73, 72, 72, 69]"
Tuesday,10:45,10:59,A Entrance,F1,Medium,Medium,44,0,15,0,"[38, 38, 40, 44, 38, 38, 37, 35, 33, 33, 33, 36, 40, 40, 38]"
Tuesday,10:45,10:59,A,F1,Medium,Medium,43,0,15,0,"[37, 36, 37, 37, 40, 40, 37, 38, 41, 43, 41, 38, 38, 35, 35]"
Tuesday,10:45,10:59,AB Walkway,F1,High,High,100,0,0,15,"[89, 82, 89, 99, 100, 99, 97, 80, 83, 73, 71, 70, 76, 82, 79]"
Tuesday,10:45,10:59,B,F1,High,High,98,0,0,15,"[73, 82, 94, 98, 85, 75, 66, 68, 71, 93, 95, 92, 85, 80, 79]"
Tuesday,10:45,10:59,BC Walkway,F1,High,High,86,0,0,15,"[74, 65, 69, 78, 84, 83, 86, 82, 82, 70, 84, 78, 74, 78, 80]"
Tuesday,10:45,10:59,C,F1,High,High,106,0,0,15,"[104, 106, 82, 92, 91, 90, 91, 77, 80, 89, 86, 89, 75, 77, 83]"
Tuesday,10:45,10:59,CD Walkway,F1,Medium,Medium,43,0,15,0,"[41, 38, 36, 37, 40, 39, 40, 37, 37, 41, 43, 42, 41, 42, 36]"
Tuesday,10:45,10:59,D,F1,Medium,Medium,45,0,15,0,"[42, 40, 38, 39, 39, 41, 45, 45, 41, 44, 43, 41, 40, 40, 42]"
Tuesday,10:45,10:59,DE Walkway,F1,Medium,Medium,45,0,15,0,"[38, 41, 41, 41, 44, 40, 41, 41, 45, 43, 41, 40, 36, 40, 44]"
Tuesday,10:45,10:59,E,F1,Medium,Medium,44,0,15,0,"[42, 41, 42, 44, 43, 44, 40, 42, 33, 33, 43, 42, 42, 42, 39]"
Tuesday,10:45,10:59,A Corridor,F2,Medium,Medium,43,0,15,0,"[40, 39, 40, 39, 39, 36, 35, 37, 42, 43, 39, 37, 37, 36, 37]"
Tuesday,10:45,10:59,"B (LT21,22)",F2,Medium,Medium,44,0,15,0,"[41, 41, 41, 39, 37, 36, 36, 35, 36, 38, 40, 37, 39, 43, 44]"
Tuesday,10:45,10:59,BC Walkway,F2,High,High,98,0,0,15,"[75, 77, 80, 68, 83, 81, 85, 81, 89, 98, 95, 88, 90, 72, 66]"
Tuesday,10:45,10:59,C,F2,Medium,Medium,45,0,15,0,"[40, 38, 36, 38, 41, 38, 45, 41, 39, 41, 37, 36, 36, 40, 43]"
Tuesday,10:45,10:59,CD Walkway,F2,Medium,Medium,44,0,15,0,"[43, 44, 44, 40, 38, 43, 44, 44, 40, 39, 44, 42, 44, 44, 44]"
Tuesday,10:45,10:59,D,F2,High,High,96,0,0,15,"[87, 96, 77, 73, 67, 81, 79, 62, 61, 68, 71, 81, 74, 74, 72]"
Tuesday,10:45,10:59,DE Walkway,F2,High,High,106,0,0,15,"[68, 85, 70, 69, 69, 83, 94, 97, 81, 74, 93, 93, 92, 99, 106]"
Tuesday,10:45,10:59,E,F2,Low,Low,17,15,0,0,"[10, 8, 16, 14, 15, 14, 15, 14, 11, 8, 15, 15, 12, 13, 17]"
Tuesday,10:45,10:59,Student Services,F2,High,High,94,0,0,15,"[82, 71, 90, 94, 87, 93, 90, 77, 85, 93, 78, 74, 71, 74, 75]"
Tuesday,10:45,10:59,Library,F2,Low,Low,18,15,0,0,"[18, 14, 11, 13, 14, 13, 13, 11, 11, 10, 10, 12, 13, 14, 17]"
Tuesday,11:00,11:14,Amphitheatre,F1,High,High,96,0,0,15,"[84, 83, 83, 80, 92, 80, 76, 80, 83, 96, 91, 88, 89, 92, 87]"
Tuesday,11:00,11:14,A Entrance,F1,Medium,Medium,42,0,15,0,"[40, 41, 42, 41, 42, 41, 36, 40, 41, 39, 40, 41, 40, 41, 42]"
Tuesday,11:00,11:14,A,F1,Medium,Medium,44,0,15,0,"[36, 37, 36, 39, 42, 41, 41, 43, 44, 42, 40, 39, 40, 41, 39]"
Tuesday,11:00,11:14,AB Walkway,F1,High,High,98,0,0,15,"[90, 77, 82, 81, 76, 71, 74, 76, 72, 87, 93, 88, 98, 95, 80]"
Tuesday,11:00,11:14,B,F1,High,High,96,0,0,15,"[75, 63, 62, 92, 70, 82, 84, 77, 81, 88, 87, 95, 96, 94, 83]"
Tuesday,11:00,11:14,BC Walkway,F1,High,High,95,0,0,15,"[84, 82, 87, 95, 86, 79, 78, 72, 84, 85, 78, 71, 81, 71, 88]"
Tuesday,11:00,11:14,C,F1,High,High,97,0,0,15,"[80, 82, 82, 83, 87, 79, 78, 97, 96, 94, 90, 95, 89, 75, 76]"
Tuesday,11:00,11:14,CD Walkway,F1,Medium,Medium,47,0,15,0,"[47, 46, 45, 46, 46, 42, 40, 42, 42, 41, 42, 36, 35, 37, 43]"
Tuesday,11:00,11:14,D,F1,Medium,Medium,43,0,15,0,"[43, 43, 43, 43, 40, 40, 37, 38, 41, 39, 39, 40, 39, 39, 42]"
